epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.3456,5.0581,27.0428,3.37293,0,0,0,0,0.0679,490.722,0.03948,0.000543319,0.000543319,0.000543319
